_ID,TimeSt,Country,Province,City,Latitude,Longitude
5488785,12:01.9,CA,AB,Red Deer,52.2692,-113.813
5488835,12:02.5,CA,AB,Red Deer,52.2651,-113.794
5488878,12:04.9,CA,AB,Red Deer,52.3041,-113.7976
5488914,12:05.1,CA,AB,Calgary,50.9819,-114.1004
5488962,12:06.1,CA,QC,Montréal,45.533,-73.6047
5489025,12:04.4,CA,BC,Richmond,49.16535,-123.12666
5489073,12:04.5,CA,AB,Red Deer,52.246,-113.791
5489130,12:06.3,CA,AB,Botha,52.3333,-112.6833
5489184,12:08.4,CA,SK,Saskatoon,52.1225,-106.72488
5489239,12:12.4,CA,AB,Edmonton,53.5515,-113.492
5489278,12:12.6,CA,ON,Burlington,43.3756,-79.8145
5489294,12:12.7,CA,AB,Edmonton,53.59445,-113.54629
5489304,12:04.9,CA,AB,Red Deer,52.3041,-113.7976
5489370,12:12.4,CA,AB,Edmonton,53.50826,-113.61793
5489396,12:12.8,CA,ON,Scarborough,43.6959,-79.2651
5489413,12:12.2,CA,AB,Hartell,50.78361,-113.90661
5489500,12:12.4,CA,AB,Edmonton,53.50826,-113.61793
5489506,12:12.3,CA,SK,Saskatoon,52.13185,-106.7353
5489560,12:12.8,CA,ON,Scarborough,43.6959,-79.2651
5489616,12:12.7,CA,AB,Edmonton,53.46642,-113.42604
5489656,12:12.3,CA,SK,Regina,50.4686,-104.619
5489672,12:12.5,CA,AB,Edmonton,53.5418,-113.52209
5489742,12:13.1,CA,ON,Toronto,43.7425,-79.5851
5489785,12:12.3,CA,SK,Regina,50.4686,-104.619
5489846,12:12.4,CA,ON,Burlington,43.375,-79.8434
5489893,12:12.9,CA,AB,Edmonton,53.5188,-113.6391
5489904,12:13.4,CA,ON,Toronto,43.7425,-79.5851
5489996,12:13.6,CA,ON,North York,43.7677,-79.4126
5490091,12:15.8,CA,SK,Saskatoon,52.122,-106.646
5490102,12:13.4,CA,ON,Toronto,43.7425,-79.5851
5490134,12:17.5,CA,BC,W Vancouver,49.20884,-123.12197
5490161,12:18.7,CA,AB,Calgary,51.0876,-114.0214
5490210,12:14.4,CA,SK,Saskatoon,52.1225,-106.72488
5490265,12:15.9,CA,ON,Toronto,43.71171,-79.46788
5490306,12:16.6,CA,AB,Wetaskiwin,52.8292,-113.451
5490335,12:13.5,CA,ON,Windsor,42.2962,-83.018
5490410,12:15.9,CA,ON,Orillia,44.6078,-79.4175
5490454,12:16.2,CA,ON,Richmond Hill,43.844,-79.402
5490489,12:16.7,CA,AB,Bashaw,52.5881,-112.968
5490499,12:17.9,CA,AB,Red Deer,52.2895,-113.814
5490527,12:15.9,CA,AB,Wetaskiwin,52.9595,-113.37
5490585,12:17.3,CA,NS,Dartmouth,44.6761,-63.5799
5490650,12:17.6,CA,AB,Red Deer,52.2468,-113.788
5490730,12:18.9,CA,AB,Edmonton,53.5388,-113.494
5490744,12:17.3,CA,NS,Dartmouth,44.6761,-63.5799
5490757,12:20.0,CA,QC,Montréal,45.5308,-73.5556
5490769,12:18.7,CA,AB,Edmonton,53.6036,-113.50683
5490803,12:18.7,CA,AB,Edmonton,53.587,-113.441
5490894,12:18.7,CA,ON,Kitchener,43.4453,-80.4905
5490932,12:19.5,CA,QC,Laval,45.5306,-73.7521
5490977,12:27.5,CA,BC,Penticton,49.49059,-119.59464
5490987,12:27.4,CA,AB,Edmonton,53.6057,-113.557
5491052,12:28.7,CA,ON,Ottawa,45.4555,-75.6552
5491111,12:25.6,CA,AB,Ponoka,52.6768,-113.5815
5491198,12:27.3,CA,ON,Pickering,43.8509,-79.0717
5491286,12:27.3,CA,MB,Winnipeg,49.89637,-97.14659
5491324,12:25.8,CA,BC,Langley,49.07431,-122.67913
5491414,12:27.0,CA,NB,Moncton,46.1183,-64.7338
5491444,12:27.4,CA,AB,Red Deer,52.2468,-113.788
5491527,12:27.4,CA,ON,Orillia,44.60281,-79.43328
5491573,12:27.6,CA,AB,Calgary,51.0823,-113.9578
5491611,12:27.7,CA,AB,Calgary,51.0823,-113.9578
5491671,12:30.9,CA,QC,Montréal,45.5884,-73.5641
5491756,12:31.0,CA,QC,Montréal,45.5884,-73.5641
5491807,12:31.2,CA,AB,Spruce Grove,53.54759,-113.93833
5491841,12:27.6,CA,AB,Calgary,51.0823,-113.9578
5491885,12:31.3,CA,AB,Okotoks,50.7362,-113.9695
5491895,12:32.4,CA,AB,Calgary,51.0494,-113.9564
5491907,12:32.5,CA,ON,Woodbridge,43.8069,-79.5978
5491922,12:29.2,CA,ON,Ottawa,45.4555,-75.6552
5491985,12:30.7,CA,AB,Calgary,51.0621,-114.1159
5491996,12:32.0,CA,ON,Toronto,43.6557,-79.3646
5492084,12:32.2,CA,AB,Calgary,50.9722,-114.062
5492103,12:32.4,CA,ON,Woodbridge,43.8069,-79.5978
5492164,12:30.8,CA,AB,Calgary,51.0823,-113.9578
5492244,12:33.2,CA,AB,Calgary,50.9093,-114.1028
5492268,12:33.9,CA,ON,Toronto,43.7033,-79.4152
5492314,12:30.7,CA,ON,Brampton,43.65242,-79.80706
5492403,12:30.8,CA,AB,Calgary,51.0823,-113.9578
5492424,12:30.7,CA,AB,Calgary,51.0571,-114.077
5492476,12:30.8,CA,AB,Calgary,51.0823,-113.9578
5492532,12:30.7,CA,AB,Calgary,51.0571,-114.077
5492613,12:31.4,CA,ON,Toronto,43.6459,-79.3857
5492651,12:32.1,CA,ON,Scarborough,43.7936,-79.2692
5492695,12:32.4,CA,ON,Toronto,43.6459,-79.3857
5492789,12:33.4,CA,AB,Fort Mcmurray,56.7377,-111.438
5492868,12:30.7,CA,AB,Calgary,51.0829,-114.095
5492875,12:31.1,CA,SK,Saskatoon,52.1452,-106.561
5492934,12:32.2,CA,AB,Calgary,51.0494,-113.9564
5492935,12:32.4,CA,ON,Woodbridge,43.8069,-79.5978
5493026,12:32.4,CA,ON,Burlington,43.3889,-79.7682
5493084,12:33.2,CA,ON,Mississauga,43.5738,-79.7193
5493092,12:34.0,CA,ON,North York,43.7677,-79.4126
5493106,12:33.2,CA,ON,Mississauga,43.5738,-79.7193
5493117,12:38.2,CA,AB,Calgary,50.9819,-114.1004
5493125,12:34.0,CA,ON,North York,43.7677,-79.4126
5493160,12:38.4,CA,ON,Burlington,43.34929,-79.8052
5493232,12:38.1,CA,AB,Calgary,50.9819,-114.1004
5493258,12:36.8,CA,AB,Edmonton,53.5516,-113.532
5493321,12:38.0,CA,ON,Burlington,43.34929,-79.8052
5493419,12:36.8,CA,AB,Edmonton,53.5516,-113.532
5493466,12:38.7,CA,NB,Dieppe,46.09613,-64.71325
5493515,12:42.6,CA,AB,Calgary,51.1325,-114.0276
5493581,12:42.6,CA,BC,Parksville,49.322,-124.318
5493674,12:39.5,CA,ON,Wasaga Beach,44.45953,-80.09518
5493693,12:42.5,CA,AB,Calgary,50.9316,-114.096
5493766,12:40.6,CA,AB,Calgary,50.98605,-114.01048
5493855,12:42.4,CA,ON,Toronto,43.6682,-79.4209
5493944,12:42.5,CA,MB,Winnipeg,49.9392,-97.0962
5494031,12:42.5,CA,AB,Grande Prairie,55.16741,-118.77043
5494091,12:42.5,CA,AB,Calgary,51.0081,-114.073
5494149,12:42.5,CA,AB,Edmonton,53.41415,-113.54775
5494237,12:45.9,CA,AB,Edmonton,53.46643,-113.42605
5494312,12:45.9,CA,AB,Viking,53.1188,-111.767
5494345,12:45.9,CA,AB,Edmonton,53.46643,-113.42605
5494347,12:46.0,CA,AB,Calgary,50.9632,-114.082
5494371,12:46.1,CA,AB,Calgary,51.0083,-114.07308
5494378,12:46.1,CA,AB,Calgary,50.9722,-114.062
5494399,12:46.0,CA,ON,Thornhill,43.8137,-79.4538
5494454,12:46.0,CA,BC,Vancouver,49.2788,-123.1139
5494520,12:46.1,CA,ON,Scarborough,43.828,-79.276
5494618,12:46.8,CA,ON,Wasaga Beach,44.45953,-80.09518
5494619,12:48.0,CA,AB,Calgary,51.1229,-114.189
5494668,12:45.8,CA,SK,Regina,50.4314,-104.556
5494760,12:45.9,CA,BC,Langley,49.0997,-122.6526
5494853,12:45.9,CA,AB,Viking,53.1188,-111.767
5494950,12:49.2,CA,BC,Kelowna,49.9272,-119.467
5494988,12:45.9,CA,SK,Moose Jaw,50.3942,-105.54752
5495001,12:45.9,CA,AB,Viking,53.1188,-111.767
5495034,12:49.2,CA,ON,Waterloo,43.4851,-80.56055
5495055,12:49.3,CA,ON,Brampton,43.7796,-79.7681
5495135,12:49.3,CA,ON,Ajax,43.8959,-79.0344
5495200,12:45.9,CA,BC,Kamloops,50.6469,-120.37
5495220,12:45.9,CA,SK,Saskatoon,52.1038,-106.6346
5495301,12:45.9,CA,AB,Viking,53.1188,-111.767
5495387,12:46.0,CA,ON,Toronto,43.6796,-79.4343
5495445,12:46.4,CA,AB,Fort Mcmurray,56.7282,-111.37168
5495454,12:49.2,CA,ON,Wasaga Beach,44.51292,-80.01759
5495508,12:50.0,CA,SK,Saskatoon,52.09942,-106.66672
5495525,12:49.4,CA,ON,London,42.9399,-81.2709
5495582,12:50.0,CA,SK,Saskatoon,52.09942,-106.66672
5495616,12:50.4,CA,SK,Saskatoon,52.11597,-106.65443
5495714,12:51.2,CA,ON,Ottawa,45.3804,-75.7468
5495764,12:51.4,CA,ON,Ottawa,45.3804,-75.7468
5495815,12:51.6,CA,ON,Ottawa,45.3804,-75.7468
5495823,12:51.2,CA,ON,Ottawa,45.3804,-75.7468
5495845,12:50.1,CA,BC,Saanich,48.469,-123.342
5495873,12:51.2,CA,ON,Ottawa,45.3804,-75.7468
5495915,12:51.8,CA,AB,Fort Mcmurray,56.7141,-111.38
5495958,12:54.9,CA,AB,Calgary,51.0621,-114.1159
5495997,12:51.0,CA,AB,Fort Mcmurray,56.7377,-111.438
5496015,12:52.8,CA,AB,Calgary,51.133,-113.856
5496062,12:54.9,CA,AB,Calgary,51.0621,-114.1159
5496160,12:51.0,CA,ON,Ottawa,45.3804,-75.7468
5496227,12:52.8,CA,AB,Calgary,51.133,-113.856
5496307,12:57.6,CA,AB,Edmonton,53.5515,-113.492
5496316,12:57.8,CA,ON,Toronto,43.6796,-79.4343
5496329,12:58.0,CA,ON,Etobicoke,43.6879,-79.557
5496360,12:58.4,CA,AB,Calgary,51.1229,-114.189
5496363,12:56.3,CA,AB,Calgary,51.0833,-114.0833
5496368,12:57.7,CA,BC,Langley,49.0784,-122.623
5496392,12:57.7,CA,BC,White Rock,49.0258,-122.80636
5496485,12:57.8,CA,ON,Oakville,43.4695,-79.7395
5496544,12:57.9,CA,ON,Toronto,43.6796,-79.4343
5496560,12:57.9,CA,AB,Calgary,51.0823,-114.142
5496601,12:58.1,CA,ON,Toronto,43.6459,-79.3857
5496642,12:57.9,CA,ON,Toronto,43.6796,-79.4343
5496663,12:55.6,CA,SK,Saskatoon,52.1225,-106.72488
5496723,12:57.0,CA,NB,Riverview,46.0494,-64.7876
5496787,12:57.9,CA,AB,Calgary,51.0823,-114.142
5496827,12:58.0,CA,AB,Calgary,51.063,-113.889
5496838,12:59.4,CA,ON,Ottawa,45.4203,-75.7004
5496923,12:56.8,CA,QC,Verdun,45.46213,-73.5712
5496955,12:57.6,CA,AB,Edmonton,53.58986,-113.66829
5496981,12:58.1,CA,AB,Calgary,51.16495,-114.13846
5497065,12:58.7,CA,ON,Orillia,44.6078,-79.4175
5497068,13:00.1,CA,QC,Laval,45.57311,-73.73099
5497074,13:01.0,CA,QC,Québec,46.8556,-71.2449
5497172,12:57.6,CA,AB,Calgary,51.10434,-113.96475
5497209,12:57.7,CA,ON,Toronto,43.6563,-79.3858
5497286,12:58.4,CA,ON,Kitchener,43.4553,-80.4845
5497293,12:57.7,CA,ON,Toronto,43.6563,-79.3858
5497298,12:59.5,CA,BC,Vancouver,49.2624,-123.08265
5497318,13:01.0,CA,BC,Surrey,49.11938,-122.70259
5497371,13:01.1,CA,AB,Calgary,51.0075,-114.004
5497392,13:01.2,CA,AB,Calgary,50.89607,-114.11024
5497466,12:58.6,CA,SK,North Battleford,52.78662,-108.2787
5497497,13:00.5,CA,ON,Windsor,42.2962,-83.018
5497589,12:58.6,CA,SK,North Battleford,52.78662,-108.2787
5497643,13:01.1,CA,AB,Edmonton,53.5597,-113.629
5497681,13:01.1,CA,AB,Calgary,51.04145,-114.08078
5497690,13:01.1,CA,AB,Airdrie,51.2766,-113.983
5497704,13:01.2,CA,AB,Calgary,51.0621,-114.1159
5497740,13:01.2,CA,AB,Calgary,51.13293,-114.21415
5497778,13:02.7,CA,AB,Red Deer,52.2651,-113.794
5497849,13:01.2,CA,AB,Calgary,51.13293,-114.21415
5497851,13:01.2,CA,SK,Saskatoon,52.1102,-106.59
5497868,13:01.2,CA,AB,Edmonton,53.6015,-113.547
5497898,13:01.2,CA,ON,Cochrane,49.0863,-81.0167
5497983,13:01.3,CA,AB,Calgary,51.09218,-113.9728
5498007,13:03.4,CA,AB,Red Deer,52.2694,-113.769
5498022,13:00.7,CA,NB,Moncton,46.1033,-64.815
5498105,13:01.2,CA,AB,Calgary,51.0075,-114.004
5498198,13:01.2,CA,AB,Calgary,51.0818,-113.959
5498232,13:01.2,CA,AB,Calgary,51.04092,-113.92482
5498247,13:01.3,CA,AB,Calgary,50.91558,-113.94646
5498256,13:01.2,CA,AB,Calgary,51.0818,-113.959
5498316,13:02.6,CA,AB,Calgary,51.0242,-114.1004
5498318,13:01.1,CA,QC,Québec,46.8556,-71.2449
5498385,13:01.1,CA,AB,Airdrie,51.30009,-114.04015
5498427,13:01.2,CA,AB,Calgary,51.0508,-114.074
5498482,13:01.2,CA,QC,Québec,46.8556,-71.2449
5498564,13:01.3,CA,AB,Calgary,51.0955,-114.06435
5498590,13:01.5,CA,BC,Kelowna,49.88615,-119.49565
5498644,13:03.0,CA,ON,Toronto,43.6796,-79.4343
5498687,13:01.2,CA,QC,Québec,46.8556,-71.2449
5498699,13:03.0,CA,ON,Toronto,43.6447,-79.3841
5498706,13:05.3,CA,SK,Saskatoon,52.09942,-106.66672
5498801,13:05.8,CA,SK,Saskatoon,52.0994,-106.6667
5498896,13:05.1,CA,ON,Waterloo,43.4664,-80.5226
5498905,13:08.3,CA,QC,Laval,45.57311,-73.73099
5498956,13:05.2,CA,SK,Saskatoon,52.1225,-106.72488
5499035,13:08.3,CA,QC,Laval,45.57311,-73.73099
5499126,13:08.0,CA,AB,Edmonton,53.59445,-113.54629
5499180,13:05.2,CA,SK,Saskatoon,52.1225,-106.72488
5499185,13:09.2,CA,QC,Laval,35.70679,51.49475
5499198,13:05.5,CA,SK,Saskatoon,52.1404,-106.608
5499248,13:06.9,CA,MB,Cranberry Portage,54.58468,-101.37001
5499335,13:05.5,CA,SK,Saskatoon,52.1404,-106.608
5499404,13:09.1,CA,MB,Winnipeg,49.92437,-97.2059
5499458,13:08.6,CA,AB,Innisfail,52.0269,-113.9507
5499499,13:12.7,CA,BC,North Vancouver,49.34748,-123.08034
5499518,13:12.7,CA,MB,Winnipeg,49.9392,-97.0962
5499535,13:12.8,CA,ON,Milton,43.5152,-79.8802
5499588,13:06.9,CA,MB,Cranberry Portage,54.58468,-101.37001
5499622,13:13.3,CA,AB,Calgary,51.091,-114.182
5499720,13:12.7,CA,BC,North Vancouver,49.34748,-123.08034
5499751,13:12.6,CA,ON,London,42.97591,-81.23053
5499839,13:12.8,CA,ON,Milton,43.5152,-79.8802
5499894,13:13.0,CA,ON,Toronto,43.6796,-79.4343
5499948,13:13.0,CA,ON,Windsor,42.2287,-83.0182
5500019,13:13.0,CA,ON,Toronto,43.6796,-79.4343
5500032,13:13.7,CA,AB,Calgary,50.9722,-114.062
5500121,13:14.1,CA,AB,Calgary,51.0823,-114.142
5500174,13:15.2,CA,QC,Saint-Laurent,45.51351,-73.71862
5500225,13:12.7,CA,AB,Lethbridge,49.70038,-112.81806
5500298,13:12.8,CA,ON,Saint Catharines,43.1593,-79.2615
5500300,13:13.1,CA,AB,Calgary,51.091,-114.182
5500384,13:13.6,CA,ON,Richmond Hill,43.8939,-79.4375
5500472,13:12.8,CA,ON,Cambridge,43.3653,-80.3066
5500561,13:12.8,CA,ON,London,43.0004,-81.2343
5500649,13:12.9,CA,AB,Calgary,51.0433,-114.064
5500718,13:12.9,CA,ON,Windsor,42.2287,-83.0182
5500802,13:13.7,CA,ON,Richmond Hill,43.9394,-79.4349
5500881,13:16.0,CA,AB,Edmonton,53.59445,-113.54629
5500911,13:16.2,CA,AB,Calgary,50.90133,-114.08712
5501008,13:16.6,CA,AB,Calgary,51.04542,-114.15792
5501087,13:12.7,CA,BC,Victoria,48.4765,-123.3145
5501103,13:12.8,CA,ON,Thornhill,43.8395,-79.3831
5501169,13:12.9,CA,ON,Windsor,42.2287,-83.0182
5501175,13:15.8,CA,SK,Norquay,51.97019,-102.07701
5501200,13:16.4,CA,SK,Asquith,52.0667,-107.4333
5501209,13:16.5,CA,ON,Barrie,44.3303,-79.7268
5501306,13:16.6,CA,AB,Red Deer,52.23919,-113.75632
5501316,13:14.9,CA,ON,Etobicoke,43.6068,-79.5063
5501394,13:16.4,CA,SK,Saskatoon,52.1149,-106.642
5501444,13:16.5,CA,AB,Calgary,50.91558,-113.94646
5501533,13:16.6,CA,ON,Barrie,44.389,-79.689
5501561,13:16.9,CA,AB,Red Deer,52.23919,-113.75632
5501643,13:17.2,CA,SK,Saskatoon,52.18591,-106.62222
5501715,13:16.6,CA,ON,Barrie,44.389,-79.689
5501777,13:17.6,CA,ON,Windsor,42.2962,-83.018
5501801,13:17.8,CA,AB,Red Deer,52.23919,-113.75632
5501888,13:18.8,CA,ON,Toronto,43.6459,-79.3857
5501954,13:19.3,CA,QC,Québec,46.8556,-71.2449
5501988,13:20.4,CA,ON,Kitchener,43.4381,-80.5099
5502078,13:19.3,CA,QC,Québec,46.8556,-71.2449
5502100,13:20.4,CA,ON,Toronto,43.6682,-79.4209
5502162,13:20.4,CA,ON,Toronto,43.6682,-79.4209
5502225,13:16.2,CA,AB,Calgary,51.0075,-114.004
5502242,13:16.3,CA,AB,Calgary,51.06242,-114.03719
5502335,13:16.4,CA,SK,Regina,50.44806,-104.57052
5502388,13:16.3,CA,AB,Calgary,51.06242,-114.03719
5502467,13:17.4,CA,BC,Chilliwack,49.17631,-121.93993
5502522,13:17.9,CA,ON,Toronto,35.77552,51.32807
5502540,13:18.2,CA,ON,North York,43.7677,-79.4126
5502577,13:19.4,CA,ON,Mississauga,43.5769,-79.6283
5502589,13:20.2,CA,ON,Waterloo,43.499,-80.5063
5502606,13:20.7,CA,SK,Saskatoon,52.0991,-106.6494
5502699,13:18.3,CA,ON,Thornhill,43.8395,-79.3831
5502727,13:18.5,CA,ON,Thornhill,43.8395,-79.3831
5502766,13:18.6,CA,ON,Thornhill,43.8395,-79.3831
5502791,13:19.4,CA,AB,Calgary,51.02092,-114.10621
5502818,13:20.2,CA,ON,Toronto,43.64291,-79.40153
5502853,13:19.4,CA,AB,Ponoka,52.67294,-113.59819
5502933,13:20.0,CA,ON,Etobicoke,43.6068,-79.5063
5503018,13:20.2,CA,ON,Kitchener,43.4453,-80.4905
5503114,13:20.3,CA,ON,Kitchener,43.4453,-80.4905
5503211,13:23.1,CA,ON,Toronto,43.6587,-79.3966
5503230,13:22.0,CA,AB,Calgary,50.9819,-114.1004
5503313,13:25.0,CA,QC,Montréal,45.54209,-73.54675
5503376,13:25.1,CA,AB,Edmonton,53.59445,-113.54629
5503391,13:22.3,CA,BC,Chilliwack,49.13174,-121.94131
5503413,13:23.2,CA,AB,Calgary,51.0876,-114.0214
5503499,13:23.1,CA,AB,Edmonton,53.5515,-113.492
5503528,13:25.3,CA,SK,Macrorie,51.41185,-107.15685
5503584,13:27.8,CA,AB,Red Deer,52.2895,-113.814
5503607,13:27.8,CA,AB,Edmonton,53.44666,-113.3997
5503663,13:27.8,CA,BC,Vancouver,49.2794,-123.1191
5503670,13:28.5,CA,ON,Brampton,43.7033,-79.7603
5503689,13:28.9,CA,ON,Markham,43.8412,-79.3262
5503717,13:29.2,CA,ON,North York,43.7552,-79.4398
5503764,13:29.2,CA,ON,North York,43.7552,-79.4398
5503788,13:28.0,CA,BC,Nanaimo,49.136,-123.947
5503863,13:28.6,CA,ON,York,43.703,-79.512
5503913,13:28.0,CA,BC,Nanaimo,49.136,-123.947
5503934,13:29.0,CA,AB,Okotoks,50.72939,-113.95359
5503938,13:29.1,CA,AB,Calgary,51.0584,-114.10153
5504031,13:30.8,CA,SK,Saskatoon,52.1225,-106.72488
5504061,13:27.8,CA,AB,Red Deer,52.2895,-113.814
5504130,13:27.8,CA,AB,Strathmore,51.06231,-113.38197
5504177,13:27.9,CA,ON,Markham,43.8747,-79.2599
5504216,13:30.8,CA,SK,Saskatoon,52.1225,-106.72488
5504291,13:27.8,CA,BC,Port Coquitlam,49.28963,-122.79168
5504345,13:31.8,CA,ON,Etobicoke,43.7309,-79.61166
5504359,13:30.0,CA,ON,St Thomas,42.77464,-81.18487
5504372,13:31.1,CA,ON,Toronto,43.64712,-79.42778
5504459,13:31.8,CA,ON,Thornhill,43.8395,-79.3831
5504470,13:33.2,CA,SK,Saskatoon,52.1365,-106.609
5504542,13:30.0,CA,ON,St Thomas,42.77464,-81.18487
5504561,13:29.7,CA,ON,Concord,43.81374,-79.50378
5504627,13:31.5,CA,SK,North Battleford,52.7806,-108.312
5504666,13:31.6,CA,ON,Toronto,43.6557,-79.3646
5504743,13:31.8,CA,ON,Thornhill,43.8395,-79.3831
5504815,13:32.5,CA,AB,Mackenzie,59.16395,-118.68264
5504855,13:31.2,CA,ON,Garden River,46.51943,-84.06678
5504943,13:31.6,CA,ON,Toronto,43.7033,-79.4152
5504970,13:31.7,CA,ON,Toronto,43.7033,-79.4152
5505048,13:32.4,CA,AB,Calgary,50.9316,-114.096
5505116,13:33.9,CA,QC,Verdun,45.46202,-73.57117
5505174,13:35.4,CA,AB,Calgary,51.0419,-114.2
5505238,13:31.4,CA,SK,Saskatoon,52.1218,-106.645
5505282,13:31.9,CA,AB,Edmonton,53.587,-113.441
5505353,13:32.0,CA,SK,Prince Albert,53.2,-105.75
5505406,13:31.9,CA,AB,Edmonton,53.587,-113.441
5505497,13:35.3,CA,ON,Toronto,43.6682,-79.4209
5505560,13:32.8,CA,AB,Jasper,52.88718,-118.0781
5505564,13:34.7,CA,AB,Red Deer,52.2611,-113.77742
5505657,13:35.4,CA,ON,Toronto,43.7537,-79.2659
5505744,13:35.3,CA,ON,Toronto,43.6796,-79.4343
5505819,13:35.4,CA,ON,Windsor,42.2908,-82.987
5505827,13:35.4,CA,ON,Windsor,42.2908,-82.987
5505889,13:35.4,CA,ON,Windsor,42.2908,-82.987
5505960,13:35.4,CA,ON,Toronto,43.6715,-79.3801
5506053,13:37.5,CA,AB,Calgary,50.99703,-114.12648
5506069,13:35.4,CA,ON,Stratford,43.3716,-80.9773
5506151,13:35.4,CA,ON,Guelph,43.5776,-80.2201
5506228,13:39.4,CA,AB,Calgary,51.133,-113.856
5506243,13:36.5,CA,AB,Calgary,51.1387,-114.2015
5506263,13:38.6,CA,ON,Scarborough,43.836,-79.22759
5506324,13:39.2,CA,AB,Calgary,51.1387,-114.2015
5506338,13:40.1,CA,BC,Richmond,49.18114,-123.11834
5506394,13:39.4,CA,AB,Calgary,51.133,-113.856
5506465,13:40.5,CA,AB,Calgary,51.1325,-114.02762
5506535,13:42.9,CA,ON,Wasaga Beach,44.45953,-80.09518
5506629,13:40.5,CA,AB,Calgary,51.1325,-114.02762
5506702,13:39.4,CA,AB,Calgary,51.133,-113.856
5506744,13:43.0,CA,ON,Brantford,43.1207,-80.2893
5506816,13:43.0,CA,ON,Toronto,43.6459,-79.3857
5506877,13:43.0,CA,ON,Toronto,43.6735,-79.403
5506879,13:43.1,CA,ON,Kitchener,43.4381,-80.5099
5506925,13:43.2,CA,ON,Markham,43.8341,-79.3302
5506939,13:43.8,CA,BC,Mill Bay,48.65475,-123.56221
5506954,13:44.6,CA,SK,Saskatoon,52.1225,-106.72488
5507035,13:43.0,CA,ON,Toronto,43.6735,-79.403
5507077,13:42.1,CA,ON,Etobicoke,43.59571,-79.54024
5507089,13:42.9,CA,AB,Edmonton,53.50272,-113.62121
5507177,13:43.0,CA,SK,Saskatoon,52.1463,-106.7021
5507205,13:43.0,CA,AB,Spruce Grove,53.5334,-113.9187
5507280,13:44.4,CA,QC,Montréal,45.51531,-73.55418
5507335,13:42.9,CA,AB,Calgary,51.0484,-114.068
5507400,13:43.0,CA,ON,Toronto,43.7797,-79.4156
5507436,13:43.0,CA,ON,London,42.9611,-81.2431
5507502,13:43.0,CA,AB,Spruce Grove,53.5334,-113.9187
5507528,13:43.1,CA,AB,Edmonton,53.4579,-113.412
5507624,13:44.0,CA,ON,Toronto,43.6735,-79.403
5507634,13:45.6,CA,BC,Squamish,49.82888,-123.1352
5507639,13:46.3,CA,BC,Vancouver,49.28333,-123.10672
5507676,13:46.5,CA,QC,Montréal,45.4978,-73.5798
5507758,13:46.5,CA,ON,Thornhill,43.8137,-79.4538
5507833,13:46.5,CA,ON,Mississauga,43.6609,-79.6791
5507844,13:46.4,CA,MB,Winnipeg,49.81847,-97.11126
5507922,13:50.5,CA,ON,Guelph,43.5776,-80.2201
5507997,13:46.6,CA,AB,Calgary,51.0081,-114.073
5508033,13:46.8,CA,ON,Sarnia,42.9864,-82.3638
5508075,13:48.3,CA,MB,Winnipeg,49.86654,-97.12965
5508150,13:48.5,CA,QC,Laterrière,48.33734,-70.98801
5508182,13:50.5,CA,ON,Toronto,43.6459,-79.3857
5508244,13:50.6,CA,ON,Toronto,43.7028,-79.3877
5508314,13:50.6,CA,ON,Guelph,43.5776,-80.2201
5508393,13:48.3,CA,SK,Morse,50.3975,-106.99333
5508442,13:50.4,CA,ON,Toronto,43.6796,-79.4343
5508458,13:50.6,CA,ON,London,42.97591,-81.23053
5508491,13:50.8,CA,AB,Sherwood Park,53.56998,-113.23221
5508558,13:52.5,CA,AB,Edmonton,53.5388,-113.494
5508615,13:56.4,CA,ON,Guelph,43.5215,-80.2338
5508661,13:58.1,CA,AB,Red Deer,52.2424,-113.7784
5508684,13:58.1,CA,BC,Kelowna,49.8625,-119.5833
5508728,13:58.1,CA,SK,Weyburn,49.6711,-103.864
5508826,13:58.1,CA,MB,Winnipeg,49.92437,-97.2059
5508923,13:58.0,CA,AB,Edmonton,53.6288,-113.4019
5508970,13:58.1,CA,AB,Calgary,51.16041,-114.057
5508991,13:58.1,CA,NT,Yellowknife,62.44,-114.4061
5508996,13:58.8,CA,ON,Etobicoke,43.637,-79.5282
5509092,13:58.2,CA,SK,Weyburn,49.6711,-103.864
5509102,13:58.3,CA,ON,Kitchener,43.4182,-80.4451
5509105,13:58.4,CA,ON,Thornhill,43.8395,-79.3831
5509117,13:58.5,CA,ON,Toronto,43.6459,-79.3857
5509131,13:58.6,CA,BC,Victoria,48.4585,-123.286
5509181,13:58.4,CA,ON,Thornhill,43.8395,-79.3831
5509266,13:58.8,CA,QC,Montréal,45.5308,-73.5556
5509324,13:59.7,CA,SK,Regina,50.433,-104.594
5509420,13:59.0,CA,AB,Calgary,51.05151,-113.94662
5509483,13:59.2,CA,ON,Richmond Hill,43.95585,-79.44599
5509572,14:00.5,CA,ON,Newmarket,44.0565,-79.4555
5509594,14:01.8,CA,AB,Edmonton,53.6134,-113.541
5509689,13:58.5,CA,MB,Winnipeg,49.90991,-97.08597
5509728,14:00.5,CA,ON,Newmarket,44.0565,-79.4555
5509812,13:59.9,CA,ON,Toronto,43.63,-79.477
5509837,14:01.6,CA,MB,Winnipeg,49.83784,-97.08087
5509840,14:01.8,CA,AB,Edmonton,53.6134,-113.541
5509866,14:01.7,CA,BC,Port Alberni,49.26224,-124.94769
